X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
-1.6665925950079292,-1.545336761437229,1.510881514792077,-0.6629178145096092,-1.212536693264588,-0.6203245832005252,0.8200055407060586,-0.8847136133704704,-0.822249521130202,-1.7072977824385018
1.2502842312192441,-1.5482811560563587,0.09414364179536056,-0.2624372077995608,-1.10813130592718,-1.4539404183672842,-1.199074314233313,-1.7944186667165087,-0.542241936423051,-0.6933998755449037
-0.6492728755598448,-0.523259624973052,0.8781931375751384,-1.7047723873519856,0.6345748181691867,-0.877040548077179,1.1248441001013434,-1.1365593929314388,0.3780176199041301,1.622259877165219
1.6984317676284642,1.355681203390258,-0.7628620472728582,-0.6454250735222659,-1.4875154065739165,-1.576743968815005,0.8376076532264125,-2.7558106555485766,0.8345237165832695,0.8393160726124002
2.2549370379218563,-1.466398066100293,0.45650410302396444,0.6920909585943668,1.4037091811455529,0.7218124371967765,0.2780703856722631,-0.23330811139789917,1.234181544129234,-0.4832601838965108
0.09703017592433864,0.8085064693897027,0.26834196457511916,-0.4003151643746551,-0.23705124846578232,-0.29420296445687855,-1.0192539888732026,0.8404268046993624,1.3933214308669502,0.41848867610978285
0.5036769464869629,1.2760992746054676,-0.18667851338347752,0.7828325342071195,0.07192056175404046,0.1282436813061764,-1.0681243583227717,-1.6307767819639813,0.3801714325707908,-0.7901143873023225
0.1752340430014123,-0.20965743793777708,1.7193156924425812,-0.45405675688366615,0.23733882165098602,0.885700253832626,0.8588245573290295,0.12781997882424834,1.6502725472804043,-1.5334498487373438
0.13441358611392995,-0.45265850318514184,0.967490062494277,-1.3855845277093668,0.5895901588667123,0.7327766734374158,0.22070884370192664,0.34671777889321875,-0.06311877063110718,-0.010523852603851283
-1.1334871171826102,-1.0117241579665641,0.13482103385230604,1.4171904366372916,-0.1729112325552984,0.19788021700736852,-0.7279363430742568,-0.6812697185490978,0.306465592972866,-1.5070155658936983
-0.3597877271476883,0.6279866118463175,-0.9705536035524821,-0.7423889429089731,1.0307924977885885,1.1564387020236702,0.13175017374996076,1.0550084606941246,-1.5518102371523401,0.925073156120146
1.6534754044009163,0.24459002428512175,-1.4711425645443796,0.9016572185110576,0.3278012345253947,1.2596702476058403,0.2961394319868924,-0.8171207710778823,1.3258514005340742,0.04355322679384154
-0.008256247978852969,0.43976838930737605,-0.35715826706427806,1.0749182311506533,0.5396887754972072,-1.3228395523511804,-1.9913441957390885,1.4235929458943506,1.7106051311869652,-1.7592630696042533
1.4429638800374902,-0.2181739558713344,1.2292049875474815,-0.8325492119348488,-0.8161590070575069,-1.1827448393449653,-0.573333457877644,0.2606255735573662,0.13726412976937577,-0.7870522759989986
0.5618980892122465,0.07704121849518601,-1.3135330674662737,0.3445627650473218,0.23748442013620188,-2.3261761933643035,-1.2614303676185024,1.736364026427037,-0.8965356731032774,-0.9951022961158226
2.2091927331333436,1.1262275312018302,0.6354361314195319,-1.9409373745733884,-0.271654785720507,0.40514271100350263,-1.6263948413396139,2.205599708975472,-0.9907666673149848,0.21468543683825056
-1.0944330595795133,-0.18117627249263293,-0.21050657688581928,-0.3963202951601446,-0.7813273972407991,-2.5449720545863173,0.34023893276077294,0.7080854385173566,-1.0409733177634177,0.08341957251848156
-0.333357765637213,-0.8890261246274574,1.080981824401273,-0.15296039534247668,1.1286959641471748,-0.9688115075113991,0.40051501030294623,-0.8593384752058922,0.3736036917870028,0.16802942856265082
-1.8804676401344034,-0.7067389171541003,1.148683798197169,-0.420471214947774,0.23406987906260113,-1.504081435363442,-1.1839083109796458,-1.047352497470014,-0.018529628913751085,0.26274786963963526
-1.1178025258402298,-1.0763635259312123,-2.247353405286233,0.9456569020816923,0.823401454020754,0.467095875510121,-0.794034704045029,0.34741134440425153,0.08474714378675167,-0.20151190563010174
